p_market_H,p_market_D,p_market_A,elo_diff,form_diff,lam_diff,lam_sum,diff_model_market,outcome
0.4352838155065593,0.2897314986494764,0.2749846858439641,0.0,-0.33333333333333337,0.24035194585448405,1.8966632825719123,-0.0030962889669812754,1
0.6024420901418567,0.2464535823307595,0.15110432752738373,0.0,0.13333333333333336,0.9284060913705585,2.236020304568528,0.022711408620664675,1
0.43236384690244767,0.28600465649137063,0.28163149660618153,0.0,0.0,0.25818709209572166,2.559854967367658,0.002415321072916532,1
0.3277999275099674,0.28517578832910473,0.3870242841609279,0.0,-0.1333333333333333,-1.0256348408710216,2.8815455053042998,-0.003963774251492913,2
0.511223520856793,0.26898679440430096,0.21978968473890623,0.0,-0.13333333333333336,-0.4742951907131012,2.5611940298507463,0.04102665437462327,1
0.4346643544554374,0.28180074356132334,0.2835349019832392,0.0,0.2,0.5547413793103448,2.2616379310344827,-0.013243413810455684,1
0.6682746415697531,0.20539398783212898,0.1263313705981177,0.0,0.5333333333333333,1.3192426108374384,2.649291871921182,0.005860736675913691,0
0.44771896308842,0.2769672864751187,0.2753137504364612,0.0,0.26666666666666666,0.7071428571428573,2.6578817733990148,0.008543409470671282,0
0.41349406456846344,0.2890569793064807,0.2974489561250559,0.0,-0.4,-0.33024446770334925,2.1919220992822965,0.029024788840876226,1
0.29107399002112344,0.2856670428380686,0.42325896714080796,0.0,0.06666666666666671,-0.8522615131578947,2.290830592105263,-0.01699542521549846,2
0.5254471825970167,0.2704055676522659,0.2041472497507173,0.0,0.13333333333333333,0.7363187799043064,2.1649970095693782,0.019999387554869852,2
0.4608337006485737,0.28099615893205715,0.25817014041936903,0.0,-0.1333333333333333,-0.07830255681818143,2.3449555173444976,0.021373355533041205,0
0.36429136735761825,0.30417728033490893,0.3315313523074727,0.0,0.19999999999999996,-0.09478730562200943,1.6361113187799043,-0.025771249265534535,2
0.41198501872659177,0.2883895131086142,0.299625468164794,0.0,-0.13333333333333341,-0.08741450068399437,2.118878248974008,0.003380439383542211,2
0.3943422122814152,0.2874644164294428,0.31819337128914194,0.0,-0.2666666666666667,-0.2427906976744183,2.268837209302326,0.005306994785694963,0
0.41390703611924606,0.2902555630647543,0.2958374008159996,0.0,-0.06666666666666665,-0.36950074147306,2.2454275827978254,0.013796803186379603,2
